tail_number,avg_alt,avg_mph,mean_lat,mean_long,flight_count,manufacturer,model,reg_state,log_flight_count
N700YN,24500.0,460.0,34.515699999999995,-118.14750000000001,2,SOCATA,TBM 700,TEXAS,1.0986122886681098
N700YY,34187.5,428.0,34.554500000000004,-118.45,2,CESSNA,510,CALIFORNIA,1.0986122886681098
N700ZF,16425.0,322.0,34.6069,-117.724,1,SOCATA,TBM 700,IDAHO,0.6931471805599453
N701BR,27583.333333333332,500.3333333333333,34.66706666666667,-118.24133333333333,3,BOMBARDIER INC,CL-600-2B19,UTAH,1.3862943611198906
N701CK,33775.0,580.0,34.4016,-118.219,1,BOEING,747-4B5F,MICHIGAN,0.6931471805599453
N701DB,16750.0,460.0,34.4163,-118.24,1,GULFSTREAM AEROSPACE,G-IV,CALIFORNIA,0.6931471805599453
N701GM,10950.0,460.0,34.7298,-118.176,1,CIRRUS DESIGN CORP,SR22T,CALIFORNIA,0.6931471805599453
N701QS,16933.333333333332,435.0,34.658633333333334,-117.95333333333333,3,BOMBARDIER INC,BD-100-1A10,OKLAHOMA,1.3862943611198906
N701UW,30195.454545454544,500.6363636363636,34.56959090909091,-118.00372727272726,11,AIRBUS INDUSTRIE,A319-112,UTAH,2.4849066497880004
N701WP,4450.0,460.0,34.4986,-118.065,1,BELL,407,CALIFORNIA,0.6931471805599453
N702CK,38675.0,557.0,34.6471,-118.691,1,BOEING,747-4B5F,MICHIGAN,0.6931471805599453
N702DR,26016.666666666668,475.6666666666667,34.68593333333333,-118.38566666666667,3,BOMBARDIER INC,BD-700-1A10,NEVADA,1.3862943611198906
N702ER,14229.166666666666,422.6666666666667,34.58605,-118.13291666666667,12,BOMBARDIER INC,BD-700-1A10,UTAH,2.5649493574615367
N702FM,33187.5,460.0,34.45125,-118.1725,2,CESSNA,525A,TEXAS,1.0986122886681098
N702GH,27275.0,460.0,34.6693,-117.678,1,GULFSTREAM AEROSPACE,G-IV,CALIFORNIA,0.6931471805599453
N702GT,33000.0,460.0,34.5269,-117.124,1,BOEING,777F16,CONNECTICUT,0.6931471805599453
N702JF,24275.0,423.5,34.6078,-117.9005,2,GULFSTREAM AEROSPACE,G-IV,CALIFORNIA,1.0986122886681098
N702LT,9950.0,331.0,34.6009,-118.142,1,GULFSTREAM AEROSPACE,G-IV,UTAH,0.6931471805599453
N702LV,15162.5,399.0,34.5981,-118.01625,4,BOMBARDIER INC,CL-600-2B16,NEVADA,1.6094379124341003
N702NF,40825.0,539.0,34.7991,-118.592,1,BOMBARDIER INC,BD-100-1A10,MASSACHUSETTS,0.6931471805599453
N702QS,20356.25,440.0,34.660425,-118.113,4,BOMBARDIER INC,BD-100-1A10,OKLAHOMA,1.6094379124341003
N702QV,40450.0,553.0,34.350033333333336,-118.56099999999999,3,GULFSTREAM AEROSPACE,G-V,NEVADA,1.3862943611198906
N702RW,20318.75,458.5,34.631550000000004,-117.87049999999999,4,nan,nan,NEVADA,1.6094379124341003
N702SC,6400.0,460.0,34.5307,-118.121,1,CIRRUS DESIGN CORP,SR20,CALIFORNIA,0.6931471805599453
N702SJ,19178.571428571428,459.2857142857143,34.589414285714284,-117.90385714285715,7,BOMBARDIER INC,CL-600-2B19,OREGON,2.0794415416798357
N702SK,24512.5,445.0,34.906949999999995,-118.0995,2,BOMBARDIER INC,CL-600-2C10,UTAH,1.0986122886681098
N702SS,16491.666666666668,401.0,34.57223333333334,-118.164,6,HAWKER BEECHCRAFT CORP,HAWKER 900XP,NEVADA,1.9459101490553132
N702TA,14662.5,460.0,34.582800000000006,-118.007,2,RAYTHEON AIRCRAFT COMPANY,C90GT,NEVADA,1.0986122886681098
N702TW,28325.0,460.0,34.5477,-117.361,1,BOEING,757-2Q8,GEORGIA,0.6931471805599453
N702UW,23100.0,465.0,34.5819,-118.29050000000001,2,AIRBUS INDUSTRIE,A319-112,UTAH,1.0986122886681098
N702WP,4875.0,460.0,34.4792,-118.036,1,BELL,407,CALIFORNIA,0.6931471805599453
N7039C,7125.0,460.0,34.57275,-118.1985,2,PIPER,PA-32-300,MONTANA,1.0986122886681098
N703CD,26525.0,474.1666666666667,34.63028333333333,-117.83683333333333,6,HAWKER BEECHCRAFT CORP,HAWKER 900XP,NEVADA,1.9459101490553132
N703CX,30150.0,460.0,34.4529,-118.33,1,TEXTRON AVIATION INC,700,RHODE ISLAND,0.6931471805599453
N703DM,26700.0,464.3333333333333,34.637166666666666,-118.016,3,CESSNA,750,TEXAS,1.3862943611198906
N703GT,26225.0,460.0,34.2332,-117.564,1,BOEING,777F16,CONNECTICUT,0.6931471805599453
N703JB,18187.5,430.25,34.550475,-117.8835,4,AIRBUS,A320-232,NEW YORK,1.6094379124341003
N703QS,17300.0,456.0,34.5495,-118.246,1,BOMBARDIER INC,BD-100-1A10,OKLAHOMA,0.6931471805599453
N703TW,25900.0,509.0,34.3696,-117.658,1,BOEING,757-2Q8,GEORGIA,0.6931471805599453
N703UW,32750.0,529.0,34.3378,-118.298,1,AIRBUS INDUSTRIE,A319-112,UTAH,0.6931471805599453
N704AB,9950.0,321.0,34.59775,-118.164,2,DIAMOND AIRCRAFT IND GMBH,DA 42,CALIFORNIA,1.0986122886681098
N704FR,18300.0,449.0,34.3797,-117.797,1,AIRBUS,A321-211,UTAH,0.6931471805599453
N704MF,15861.363636363636,410.1818181818182,34.56006363636364,-118.05300000000001,11,BOMBARDIER INC,BD-700-1A10,CALIFORNIA,2.4849066497880004
N704SD,9500.0,460.0,34.6715,-118.022,1,CIRRUS DESIGN CORP,SR20,MINNESOTA,0.6931471805599453
N705AK,20666.666666666668,460.0,34.626016666666665,-118.09816666666666,6,ISRAEL AIRCRAFT INDUSTRIES,GULFSTREAM G150,CALIFORNIA,1.9459101490553132
N705CK,19300.0,460.0,34.2784,-118.08,1,BOEING,747-4B5F,MICHIGAN,0.6931471805599453
N705FR,28650.0,474.0,34.3145,-117.537,1,AIRBUS,A321-211,UTAH,0.6931471805599453
N705JB,28591.666666666668,487.0,34.583466666666666,-117.82033333333334,3,AIRBUS,A320-232,NEW YORK,1.3862943611198906
N705QS,8150.0,311.0,34.5749,-118.318,1,BOMBARDIER INC,BD-100-1A10,OKLAHOMA,0.6931471805599453
N705SG,13625.0,446.5,34.50605,-118.0775,2,CESSNA,560XL,CALIFORNIA,1.0986122886681098
N705UW,33941.666666666664,523.3333333333334,34.76846666666667,-118.21433333333334,3,AIRBUS INDUSTRIE,A319-112,UTAH,1.3862943611198906
N70633,5950.0,460.0,34.7027,-117.854,1,CESSNA,182M,CALIFORNIA,0.6931471805599453
N706GT,26800.0,460.0,34.2773,-117.498,1,BOEING,777F,UTAH,0.6931471805599453
N706QS,30187.5,489.3333333333333,34.5486,-118.26383333333332,6,BOMBARDIER INC,BD-100-1A10,OHIO,1.9459101490553132
N706RF,10825.0,460.0,34.6577,-117.813,1,CIRRUS DESIGN CORP,SR22T,CALIFORNIA,0.6931471805599453
N707CK,24875.0,529.0,34.5797,-118.526,1,BOEING,747-4B5,MICHIGAN,0.6931471805599453
N707DN,13425.0,463.0,34.6341,-117.744,1,BOEING,777-232LR,TEXAS,0.6931471805599453
N707EL,7875.0,460.0,34.5883,-118.218,1,CESSNA,525A,NEVADA,0.6931471805599453
N707EV,33141.666666666664,502.8333333333333,34.660383333333336,-117.996,6,BOMBARDIER INC,CL-600-2C10,UTAH,1.9459101490553132
N707GA,11375.0,460.0,34.7251,-117.843,1,GRUMMAN AMERICAN AVN. CORP.,GA-7,NEVADA,0.6931471805599453
N707GT,31425.0,573.0,34.3592,-117.963,1,BOEING,777F,UTAH,0.6931471805599453
N707KG,39625.0,460.0,34.4944,-118.84,1,BOMBARDIER INC,BD-100-1A10,CALIFORNIA,0.6931471805599453
N707KS,35150.0,550.0,34.6024,-117.934,1,BOMBARDIER INC,CL-600-2B16,CALIFORNIA,0.6931471805599453
N707MQ,23300.0,460.0,34.7725,-118.268,1,BOEING,707-368C,TEXAS,0.6931471805599453
N707NG,5325.0,328.0,34.682500000000005,-118.081,2,PILATUS AIRCRAFT LTD,PC-12/47E,VIRGINIA,1.0986122886681098
N707QS,22935.0,473.8,34.59658,-118.10520000000001,5,BOMBARDIER INC,BD-100-1A10,OKLAHOMA,1.791759469228055
N707SG,15662.5,391.5,34.6387,-118.087,2,BOMBARDIER INC,BD-100-1A10,IDAHO,1.0986122886681098
N707SK,35275.0,497.5,34.643100000000004,-117.9365,2,BOMBARDIER INC,CL-600-2C10,UTAH,1.0986122886681098
N707VL,27101.470588235294,474.47058823529414,34.65371176470588,-118.13311764705882,17,BOEING,737-7H4,UTAH,2.8903717578961645
N707VM,16283.333333333334,462.3333333333333,34.53613333333333,-118.26299999999999,3,TEXTRON AVIATION INC,700,NEVADA,1.3862943611198906
N707W,34287.5,483.5,34.971000000000004,-118.529,2,CESSNA,560,WASHINGTON,1.0986122886681098
N707WE,31800.0,507.0,34.680800000000005,-117.66300000000001,3,GULFSTREAM AEROSPACE,G-IV,MASSACHUSETTS,1.3862943611198906
N708EV,22875.0,468.6666666666667,34.4883,-118.00433333333335,3,BOMBARDIER INC,CL-600-2C10,UTAH,1.3862943611198906
N708JB,22575.0,460.0,34.313,-117.76,1,AIRBUS,A320-232,NEW YORK,0.6931471805599453
N708JR,14840.0,354.4,34.5633,-118.20039999999999,5,CESSNA,560,CALIFORNIA,1.791759469228055
N708MT,9550.0,460.0,34.7718,-118.171,1,CESSNA,180,OREGON,0.6931471805599453
N708PC,26712.5,364.75,34.761375,-118.243,4,ROCKWELL INTERNATIONAL CORP,695,OREGON,1.6094379124341003
N708SK,30641.666666666668,527.6666666666666,34.6164,-118.14233333333334,3,BOMBARDIER INC,CL-600-2C10,UTAH,1.3862943611198906
N708UW,23325.0,504.0,34.590149999999994,-118.0025,2,AIRBUS INDUSTRIE,A319-112,UTAH,1.0986122886681098
N708VL,28957.69230769231,482.84615384615387,34.805607692307696,-118.3723846153846,13,nan,nan,TEXAS,2.6390573296152584
N709BR,29135.0,513.8,34.63608,-118.1366,5,BOMBARDIER INC,CL-600-2B19,UTAH,1.791759469228055
N709CK,24450.0,534.0,34.6003,-118.557,1,BOEING,747-4B5,MICHIGAN,0.6931471805599453
N709EV,37175.0,492.5,34.61025,-117.904,2,BOMBARDIER INC,CL-600-2C10,UTAH,1.0986122886681098
N709JB,14262.5,460.0,34.623000000000005,-117.999,2,AIRBUS,A320-232,NEW YORK,1.0986122886681098
N709LP,12267.857142857143,460.0,34.60482857142857,-118.09128571428572,7,RAYTHEON CORPORATE JETS INC,HAWKER 800XP,CALIFORNIA,2.0794415416798357
N709SK,31750.0,460.0,34.3397,-117.681,1,BOMBARDIER INC,CL-600-2C10,UTAH,0.6931471805599453
N70BR,13125.0,460.0,34.724,-118.157,1,DASSAULT,FALCON 900 EX,TEXAS,0.6931471805599453
N70EW,19850.0,465.0,34.5905,-118.205,1,BOMBARDIER INC,BD-700-2A12,NEW JERSEY,0.6931471805599453
N70FA,33066.666666666664,453.3333333333333,34.5227,-118.21300000000001,3,CESSNA,525A,DELAWARE,1.3862943611198906
N70LA,10175.0,460.0,34.649,-118.251,1,AIR TRACTOR INC,AT-802A,ARKANSAS,0.6931471805599453
N70MX,7980.0,460.0,34.52054,-118.059,5,EVEKTOR - AEROTECHNIK A S,SPORTSTAR MAX,ARIZONA,1.791759469228055
N70PS,17587.5,429.75,34.550975,-118.0495,4,BOMBARDIER INC,BD-700-1A10,DELAWARE,1.6094379124341003
N70RL,8100.0,336.0,34.5663,-118.355,1,BOMBARDIER INC,BD-100-1A10,COLORADO,0.6931471805599453
N70SB,11675.0,460.0,34.632,-118.057,1,LEARJET INC,45,TEXAS,0.6931471805599453
N70VM,22992.85714285714,425.14285714285717,34.6826,-118.26414285714286,7,TEXTRON AVIATION INC,525B,NEVADA,2.0794415416798357
N7106Z,6012.5,460.0,34.52205,-118.1105,2,ROBINSON HELICOPTER COMPANY,R44 II,NORTH CAROLINA,1.0986122886681098
N710CK,28525.0,545.5,34.4977,-118.167,2,BOEING,747-4B5F,MICHIGAN,1.0986122886681098
N710ET,34820.0,460.0,34.73916,-118.11779999999999,5,DASSAULT AVIATION,FALCON 2000,OREGON,1.791759469228055
N710EV,30950.0,485.5,34.67375,-117.57499999999999,2,BOMBARDIER INC,CL-600-2C10,UTAH,1.0986122886681098
N710GT,27727.777777777777,424.22222222222223,34.600855555555555,-118.23577777777778,9,nan,nan,OKLAHOMA,2.302585092994046
N710MV,31355.0,485.8,34.484500000000004,-118.27000000000001,5,GULFSTREAM AEROSPACE,G-IV,CALIFORNIA,1.791759469228055
N710RA,24137.5,460.7,34.595119999999994,-118.24279999999999,10,HAWKER BEECHCRAFT CORP,400A,CALIFORNIA,2.3978952727983707
N710RJ,12293.75,460.0,34.576375,-118.0195,4,CIRRUS DESIGN CORP,SR22T,MONTANA,1.6094379124341003
N710SK,38475.0,511.0,34.5663,-117.725,1,BOMBARDIER INC,CL-600-2C10,UTAH,0.6931471805599453
N710UW,27312.5,501.5,34.585,-118.098,2,AIRBUS INDUSTRIE,A319-112,UTAH,1.0986122886681098
N710VM,19716.666666666668,472.3333333333333,34.6364,-118.10366666666668,3,TEXTRON AVIATION INC,700,NEVADA,1.3862943611198906
N711AW,22650.0,460.0,34.5009,-118.537,1,HAWKER BEECHCRAFT CORP,B300,CALIFORNIA,0.6931471805599453
N711HE,10275.0,460.0,34.5836,-118.352,1,CESSNA,P210N,CALIFORNIA,0.6931471805599453
N711MC,29508.333333333332,521.6666666666666,34.43696666666667,-118.28133333333334,3,BOMBARDIER INC,BD-700-1A10,MONTANA,1.3862943611198906
N711RH,31412.5,558.0,34.75664999999999,-118.268,2,GULFSTREAM AEROSPACE CORP,GVI (G650ER),UTAH,1.0986122886681098
N711SR,8075.0,253.0,34.571,-117.972,1,PILATUS AIRCRAFT LTD,PC-12/47E,ARIZONA,0.6931471805599453
N711ST,10025.0,460.0,34.5149,-118.379,1,PIPER AIRCRAFT INC,PA46R-350T,CALIFORNIA,0.6931471805599453
N711SW,23225.0,447.0,34.5591,-118.643,1,BOMBARDIER INC,BD-700-2A12,NEVADA,0.6931471805599453
N711SX,24775.0,502.0,34.4464,-118.705,1,BOMBARDIER INC,BD-700-1A10,FLORIDA,0.6931471805599453
N711UW,31800.0,493.5,34.36685,-118.1985,2,AIRBUS INDUSTRIE,A319-112,UTAH,1.0986122886681098
N711WZ,5300.0,460.0,34.71745,-118.06200000000001,2,MOONEY,M20M,ARIZONA,1.0986122886681098
N712AE,17175.0,401.5,34.48835,-118.2185,2,EMBRAER,EMB-135LR,CALIFORNIA,1.0986122886681098
N712CK,10950.0,346.5,34.655950000000004,-118.19999999999999,2,BOEING,747-4B5F,MICHIGAN,1.0986122886681098
N712LW,15375.0,374.5,34.63735,-118.13550000000001,2,GULFSTREAM AEROSPACE,G-IV,UTAH,1.0986122886681098
N712RA,9550.0,460.0,34.7324,-118.025,1,CIRRUS DESIGN CORP,SR22,CALIFORNIA,0.6931471805599453
N712SK,32300.0,525.3333333333334,34.717666666666666,-117.87933333333332,6,BOMBARDIER INC,CL-600-2C10,UTAH,1.9459101490553132
N712SM,4400.0,460.0,34.742,-118.101,1,MAULE,M-5-235C,NORTH CAROLINA,0.6931471805599453
N712TW,24150.0,460.0,34.3703,-117.657,1,BOEING,757-2Q8,GEORGIA,0.6931471805599453
N7132Q,5633.333333333333,460.0,34.6966,-118.03000000000002,3,CESSNA,172L,ARIZONA,1.3862943611198906
N713DW,13275.0,460.0,34.61815,-117.96000000000001,2,COLUMBIA AIRCRAFT MFG,LC41-550FG,OREGON,1.0986122886681098
N713EV,25779.166666666668,474.8333333333333,34.617733333333334,-118.14800000000001,6,BOMBARDIER INC,CL-600-2C10,UTAH,1.9459101490553132
N713FL,30462.5,490.5,34.537800000000004,-118.387,2,CESSNA,750,UTAH,1.0986122886681098
N713FX,9468.75,460.0,34.64368,-118.09765,20,CESSNA,208B,TENNESSEE,3.044522437723423
N713SK,34860.71428571428,517.5714285714286,34.62692857142857,-117.99585714285715,7,BOMBARDIER INC,CL-600-2C10,UTAH,2.0794415416798357
N7140S,4662.5,460.0,34.7282,-118.14500000000001,2,CESSNA,182P,CALIFORNIA,1.0986122886681098
N714BH,3950.0,460.0,34.7022,-118.044,1,BELL,212,CALIFORNIA,0.6931471805599453
N714CY,7500.0,460.0,34.66355,-118.31,2,CESSNA,150M,NEW JERSEY,1.0986122886681098
N714FR,24225.0,460.0,34.5446,-117.35,1,AIRBUS,A321-211,UTAH,0.6931471805599453
N714MH,26883.333333333332,460.0,34.611,-118.517,3,BEECH,B300,CALIFORNIA,1.3862943611198906
N714RM,35329.166666666664,504.0,34.643499999999996,-118.75999999999999,6,TEXTRON AVIATION INC,680A,CALIFORNIA,1.9459101490553132
N715DE,17716.666666666668,428.0,34.67083333333333,-117.843,3,EMBRAER EXECUTIVE AIRCRAFT INC,EMB-505,UTAH,1.3862943611198906
N715LH,26325.0,385.6666666666667,34.47513333333333,-118.29666666666667,3,HAWKER BEECHCRAFT CORP,B300,TEXAS,1.3862943611198906
N715N,10250.0,460.0,34.6089,-118.165,1,TEXTRON AVIATION INC,680A,MISSISSIPPI,0.6931471805599453
N715SK,31645.0,495.0,34.71194,-118.06980000000001,5,BOMBARDIER INC,CL-600-2C10,UTAH,1.791759469228055
N715ST,19837.5,368.0,34.64465,-118.056,2,HAWKER BEECHCRAFT CORP,HAWKER 900XP,LOUISIANA,1.0986122886681098
N715TT,33087.5,405.0,34.53065,-117.89099999999999,2,TEXTRON AVIATION INC,525,UTAH,1.0986122886681098
N715TW,18525.0,460.0,34.566050000000004,-118.0515,2,HONDA AIRCRAFT CO LLC,HA-420,MISSISSIPPI,1.0986122886681098
N715UW,30900.0,487.3333333333333,34.46956666666667,-118.187,3,AIRBUS INDUSTRIE,A319-112,UTAH,1.3862943611198906
N715VM,21784.375,464.5,34.636975,-117.890125,8,GULFSTREAM AEROSPACE CORP,GVII-G600,NEVADA,2.1972245773362196
N716AR,5425.0,460.0,34.7008,-117.863,1,VERMELAND ROBIN E,VANS RV-9A,CALIFORNIA,0.6931471805599453
N716AV,20060.0,460.0,34.52948,-118.19380000000001,5,RAYTHEON AIRCRAFT COMPANY,B200,ARIZONA,1.791759469228055
N716EV,33350.0,502.0,34.6625,-118.124,1,BOMBARDIER INC,CL-600-2C10,UTAH,0.6931471805599453
N716JT,8475.0,460.0,34.517,-118.122,1,VANS AIRCRAFT INC,RV-12,CALIFORNIA,0.6931471805599453
N716SK,26866.666666666668,504.0,34.62863333333333,-118.06633333333333,3,BOMBARDIER INC,CL-600-2C10,UTAH,1.3862943611198906
N716TV,24365.0,501.0,34.58774,-118.143,5,BOMBARDIER INC,BD-700-1A10,UTAH,1.791759469228055
N716WW,29425.0,520.0,34.7104,-117.613,1,BOMBARDIER INC,BD-100-1A10,FLORIDA,0.6931471805599453
N7176B,4900.0,460.0,34.4831,-118.086,1,HACECKY FLOYD,RV-6,CALIFORNIA,0.6931471805599453
N7178Q,6942.5,460.0,34.62447,-118.2761,10,CESSNA,172L,LOUISIANA,2.3978952727983707
N717AN,26737.5,509.5,34.488550000000004,-117.4605,2,BOEING,777-323ER,TEXAS,1.0986122886681098
N717KV,32350.0,460.0,34.4449,-118.43,1,RAYTHEON AIRCRAFT COMPANY,HAWKER 800XP,CONNECTICUT,0.6931471805599453
N717NB,26532.14285714286,456.07142857142856,34.62632857142857,-118.02057142857143,14,CESSNA,560XL,CALIFORNIA,2.70805020110221
N717PT,15100.0,460.0,34.6555,-117.959,1,CIRRUS DESIGN CORP,SR22T,COLORADO,0.6931471805599453
N717TV,11225.0,460.0,34.6171,-117.971,1,CESSNA,T310R,CALIFORNIA,0.6931471805599453
N717VH,22075.0,460.0,34.5788,-117.879,1,CIRRUS DESIGN CORP,SF50,TEXAS,0.6931471805599453
N717XJ,14725.0,435.6666666666667,34.541000000000004,-118.17466666666667,3,CESSNA,750,UTAH,1.3862943611198906
N718CF,31200.0,555.0,34.5123,-118.307,1,ISRAEL AIRCRAFT INDUSTRIES,GULFSTREAM 200,TEXAS,0.6931471805599453
N718EV,30584.375,497.875,34.6642375,-117.982375,8,BOMBARDIER INC,CL-600-2C10,UTAH,2.1972245773362196
N718SA,7950.0,460.0,34.4772,-118.263,1,CIRRUS DESIGN CORP,SR22T,NEVADA,0.6931471805599453
N718SK,31781.81818181818,512.8181818181819,34.56928181818182,-118.03890909090909,11,BOMBARDIER INC,CL-600-2C10,UTAH,2.4849066497880004
N7194P,5087.5,460.0,34.729725,-118.09425,4,PIPISTREL ITALIA S R L,ALPHA TRAINER,OREGON,1.6094379124341003
N719AN,27050.0,512.0,34.45745,-117.4975,2,BOEING,777-323ER,TEXAS,1.0986122886681098
N719AS,20962.5,466.5,34.50925,-118.10050000000001,2,BOMBARDIER INC,BD-100-1A10,KANSAS,1.0986122886681098
N719EV,28400.0,491.6666666666667,34.6588,-117.93766666666666,3,BOMBARDIER INC,CL-600-2C10,UTAH,1.3862943611198906
N719KX,19650.0,474.0,34.522,-117.884,1,ISRAEL AEROSPACE INDUSTRIESLTD,GULFSTREAM G150,ARIZONA,0.6931471805599453
N719SA,18225.0,421.0,34.5204,-117.9165,2,GULFSTREAM AEROSPACE,G-IV,CALIFORNIA,1.0986122886681098
N719SK,24108.333333333332,477.6666666666667,34.66925,-118.22516666666667,6,BOMBARDIER INC,CL-600-2C10,UTAH,1.9459101490553132
N719SS,34105.0,439.0,34.53824,-118.0998,5,HONDA AIRCRAFT CO LLC,HA-420,COLORADO,1.791759469228055
N719XJ,17030.0,439.0,34.6007,-118.053,5,CESSNA,750,UTAH,1.791759469228055
N71GG,7950.0,460.0,34.6222,-118.105,1,BEECH,E-55,WISCONSIN,0.6931471805599453
N71HD,4462.5,460.0,34.6011,-118.1255,4,EUROCOPTER,AS 350 B2,CALIFORNIA,1.6094379124341003
N71NF,24225.0,410.0,34.4371,-117.964,1,EMBRAER SA,EMB-550,NEW JERSEY,0.6931471805599453
N71NP,29200.0,393.3333333333333,34.50823333333333,-118.026,3,CIRRUS DESIGN CORP,SF50,CALIFORNIA,1.3862943611198906
N71TG,30337.5,260.0,34.628550000000004,-118.219,2,EPIC AIRCRAFT LLC,E1000,MONTANA,1.0986122886681098
N71VM,16625.0,460.0,34.6023,-117.816,1,TEXTRON AVIATION INC,525B,CALIFORNIA,0.6931471805599453
N7208N,17950.0,460.0,34.5421,-117.868,1,NUNN BTR LLC,EPIC LT,CALIFORNIA,0.6931471805599453
N720EE,32193.75,462.75,34.686625,-118.51125,4,EMBRAER EXECUTIVE AIRCRAFT INC,EMB-505,MARYLAND,1.6094379124341003
N720EV,19800.0,387.0,34.5351,-118.222,1,BOMBARDIER INC,CL-600-2C10,UTAH,0.6931471805599453
N720MH,17000.0,460.0,34.5413,-118.1605,2,RAYTHEON AIRCRAFT COMPANY,390,CALIFORNIA,1.0986122886681098
N720RK,6375.0,460.0,34.5064,-118.057,1,CESSNA,182S,CALIFORNIA,0.6931471805599453
N720VM,21045.0,476.2,34.56214,-118.2222,5,TEXTRON AVIATION INC,700,NEVADA,1.791759469228055
N7215A,11875.0,460.0,34.6679,-118.02699999999999,2,BEECH,A36,ARIZONA,1.0986122886681098
N721AN,24883.333333333332,504.3333333333333,34.439233333333334,-117.54333333333334,3,BOEING,777-323ER,DELAWARE,1.3862943611198906
N721FD,17287.5,474.0,34.570899999999995,-118.0005,2,AIRBUS INDUSTRIE,A300 B4-622R,TENNESSEE,1.0986122886681098
N721FF,27250.0,495.0,34.5585,-117.342,1,BOMBARDIER INC,BD-700-1A10,NEVADA,0.6931471805599453
N721HM,14100.0,437.0,34.644,-117.952,1,DASSAULT AVIATION,MYSTERE FALCON 900,TEXAS,0.6931471805599453
N721KJ,22350.0,497.0,34.6329,-117.815,1,GULFSTREAM AEROSPACE,GV-SP (G550),UTAH,0.6931471805599453
N721MC,17850.0,423.3333333333333,34.5884,-118.14800000000001,3,GULFSTREAM AEROSPACE,G-V,DELAWARE,1.3862943611198906
N721MM,16050.0,432.6666666666667,34.62343333333333,-118.072,3,GULFSTREAM AEROSPACE CORP,GVI (G650ER),NEVADA,1.3862943611198906
N721MT,13914.583333333334,460.0,34.592625,-118.02833333333332,12,PIPER AIRCRAFT INC,PA46-500TP,NEVADA,2.5649493574615367
N721RS,7887.5,460.0,34.53235,-118.1885,2,BEECH,V35,CALIFORNIA,1.0986122886681098
N721UW,25941.666666666668,449.6666666666667,34.51773333333333,-118.31466666666667,3,AIRBUS INDUSTRIE,A319-112,UTAH,1.3862943611198906
N7222K,9275.0,460.0,34.5092,-117.898,1,BEECH,A36,CALIFORNIA,0.6931471805599453
N722AN,29200.0,460.0,34.5391,-117.376,1,BOEING,777-323ER,TEXAS,0.6931471805599453
N722AS,11750.0,368.0,34.6347,-118.039,1,BOMBARDIER INC,BD-100-1A10,KANSAS,0.6931471805599453
N722AZ,24725.0,495.0,34.6907,-117.605,1,DASSAULT AVIATION,FALCON 7X,CALIFORNIA,0.6931471805599453
N722FD,22400.0,519.0,34.669200000000004,-118.0385,2,AIRBUS INDUSTRIE,A300 B4-622R,TENNESSEE,1.0986122886681098
N722NK,27600.0,521.0,34.6912,-118.19200000000001,3,GULFSTREAM AEROSPACE,G-IV,NEVADA,1.3862943611198906
N722SL,11425.0,200.0,34.6107,-118.006,1,CIRRUS DESIGN CORP,SR22T,CALIFORNIA,0.6931471805599453
N722TW,27125.0,532.0,34.5411,-117.372,1,BOEING,757-231,GEORGIA,0.6931471805599453
N722XJ,12258.333333333334,460.0,34.5657,-118.28266666666667,3,CESSNA,750,MONTANA,1.3862943611198906
N7235Q,11450.0,460.0,34.6791,-118.03,1,BEECH,F33A,OREGON,0.6931471805599453
N7237B,7275.0,460.0,34.6697,-117.878,1,BEECH,A36,GEORGIA,0.6931471805599453
N723AB,8600.0,325.0,34.5958,-118.225,1,BOMBARDIER INC,BD-700-1A11,FLORIDA,0.6931471805599453
N723DC,9725.0,334.0,34.599,-118.21,1,GULFSTREAM AEROSPACE,GV-SP,UTAH,0.6931471805599453
N723FR,27525.0,512.5,34.5192,-117.811,2,AIRBUS,A321-211,DELAWARE,1.0986122886681098
N723JM,41100.0,539.0,34.5075,-118.141,1,BOMBARDIER INC,BD-100-1A10,FLORIDA,0.6931471805599453
N724AN,26025.0,511.0,34.4738,-117.523,2,BOEING,777-323ER,TEXAS,1.0986122886681098
N724AS,11350.0,338.0,34.6275,-118.083,1,BOMBARDIER INC,BD-100-1A10,KANSAS,0.6931471805599453
N724CP,9037.5,460.0,34.73205,-118.124,2,TEXTRON AVIATION INC,T206H,ALABAMA,1.0986122886681098
N724EV,28450.0,457.75,34.7289,-117.9525,4,BOMBARDIER INC,CL-600-2C10,UTAH,1.6094379124341003
N724FD,10475.0,343.0,34.6275,-118.086,1,AIRBUS INDUSTRIE,A300 B4-622R,TENNESSEE,0.6931471805599453
N724SC,3750.0,460.0,34.6381,-118.231,1,CZECH SPORT AIRCRAFT A S,SPORTCRUISER,CALIFORNIA,0.6931471805599453
N724SV,31825.0,359.0,34.3366,-117.872,1,nan,nan,TEXAS,0.6931471805599453
N725BS,10575.0,460.0,34.6126,-118.148,1,EMBRAER EXECUTIVE AIRCRAFT INC,EMB-505,MONTANA,0.6931471805599453
N725EA,11625.0,460.0,34.5043,-118.114,1,CESSNA AIRCRAFT CO,LC41-550FG,TEXAS,0.6931471805599453
N725FD,8000.0,460.0,34.5668,-118.355,1,AIRBUS,A300 B4-622R,TENNESSEE,0.6931471805599453
N725QS,7950.0,320.0,34.5676,-118.35,1,BOMBARDIER INC,BD-100-1A10,OKLAHOMA,0.6931471805599453
